,date,price_agg,price_spy,price_mergaai
3215,2017-02-09,108.48,230.6,51.69
3216,2017-02-10,108.46,231.51,51.91
3217,2017-02-13,108.3,232.77,52.04
3218,2017-02-14,108.06,233.7,51.99
3219,2017-02-15,107.89,234.92,52.15
3220,2017-02-16,108.12,234.72,52.35
3221,2017-02-17,108.36,235.09,52.27
3222,2017-02-21,108.35,236.49,52.37
3223,2017-02-22,108.42,236.28,52.41
3224,2017-02-23,108.6,236.44,52.62
3225,2017-02-24,109.0,236.74,52.46
3226,2017-02-27,108.8,237.11,52.48
3227,2017-02-28,108.77,236.47,52.4
3228,2017-03-01,108.04,239.78,52.58
3229,2017-03-02,107.84,238.27,52.55
3230,2017-03-03,107.92,238.42,52.48
3231,2017-03-06,107.87,237.71,52.51
3232,2017-03-07,107.73,237.0,52.34
3233,2017-03-08,107.47,236.56,52.26
3234,2017-03-09,107.14,236.86,52.24
3235,2017-03-10,107.3,237.69,52.41
3236,2017-03-13,107.12,237.81,52.45
3237,2017-03-14,107.16,236.9,52.27
3238,2017-03-15,107.78,238.95,52.34
3239,2017-03-16,107.66,238.48,52.78
3240,2017-03-17,107.89,237.03,52.78
3241,2017-03-20,108.05,236.77,52.76
3242,2017-03-21,108.27,233.73,52.73
3243,2017-03-22,108.42,234.28,52.44
3244,2017-03-23,108.45,234.03,52.58
3245,2017-03-24,108.36,233.86,52.63
3246,2017-03-27,108.62,233.62,52.55
3247,2017-03-28,108.37,235.32,52.7
3248,2017-03-29,108.61,235.54,52.78
3249,2017-03-30,108.41,236.29,52.79
3250,2017-03-31,108.49,235.74,52.7
3251,2017-04-03,108.67,235.33,52.75
3252,2017-04-04,108.57,235.48,52.67
3253,2017-04-05,108.69,234.78,52.77
3254,2017-04-06,108.68,235.44,52.59
3255,2017-04-07,108.44,235.2,52.58
3256,2017-04-10,108.58,235.34,52.63
3257,2017-04-11,108.89,235.06,52.63
3258,2017-04-12,109.13,234.03,52.66
3259,2017-04-13,109.27,232.51,52.61
3260,2017-04-18,109.65,233.87,52.65
3261,2017-04-19,109.48,233.44,52.63
3262,2017-04-20,109.31,235.34,52.6
3263,2017-04-21,109.34,234.59,52.72
3264,2017-04-24,109.18,237.17,53.07
3265,2017-04-25,108.82,238.55,53.32
3266,2017-04-26,108.96,238.4,53.39
3267,2017-04-27,109.06,238.6,53.35
3268,2017-04-28,109.25,238.08,53.35
3269,2017-05-02,108.88,238.77,53.49
3270,2017-05-03,108.77,238.48,53.5
3271,2017-05-04,108.68,238.76,53.41
3272,2017-05-05,108.7,239.7,53.54
3273,2017-05-08,108.49,239.66,53.72
3274,2017-05-09,108.5,239.44,53.64
3275,2017-05-10,108.53,239.87,53.68
3276,2017-05-11,108.52,239.38,53.59
3277,2017-05-12,108.92,238.98,53.73
3278,2017-05-15,108.88,240.3,53.88
3279,2017-05-16,109.02,240.08,54.04
3280,2017-05-17,109.58,235.82,54.01
3281,2017-05-18,109.52,236.77,53.64
3282,2017-05-19,109.52,238.31,53.87
3283,2017-05-22,109.45,239.52,54.09
3284,2017-05-23,109.24,240.05,54.07
3285,2017-05-24,109.43,240.61,53.99
3286,2017-05-26,109.44,241.71,54.17
3287,2017-05-30,109.65,241.5,54.19
3288,2017-05-31,109.76,241.44,54.13
3289,2017-06-01,109.48,243.36,54.3
3290,2017-06-02,109.84,244.17,54.61
3291,2017-06-06,109.89,243.21,54.62
3292,2017-06-07,109.76,243.66,54.66
3293,2017-06-08,109.65,243.78,54.42
3294,2017-06-09,109.56,243.41,54.44
3295,2017-06-12,109.56,243.36,54.4
3296,2017-06-13,109.59,244.55,54.5
3297,2017-06-14,109.94,244.24,54.74
3298,2017-06-15,109.87,243.77,54.33
3299,2017-06-16,109.94,242.64,54.4
3300,2017-06-19,109.79,244.66,54.55
3301,2017-06-20,109.96,243.01,54.46
3302,2017-06-21,109.98,242.95,54.31
3303,2017-06-22,110.03,242.84,54.34
3304,2017-06-26,110.15,243.29,54.54
3305,2017-06-27,109.82,241.33,54.4
3306,2017-06-28,109.86,243.49,54.42
3307,2017-06-29,109.65,241.35,54.46
3308,2017-06-30,109.51,241.8,54.33
3309,2017-07-03,109.09,242.21,54.28
3310,2017-07-05,109.15,242.77,54.1
3311,2017-07-06,108.94,240.55,54.04
3312,2017-07-07,108.9,242.11,53.99
3313,2017-07-10,108.95,242.37,54.1
3314,2017-07-11,109.05,242.19,54.12
3315,2017-07-12,109.38,244.01,54.42
3316,2017-07-13,109.26,244.42,54.54
3317,2017-07-14,109.37,245.56,54.77
3318,2017-07-17,109.42,245.53,54.84
3319,2017-07-18,109.67,245.66,54.85
3320,2017-07-19,109.7,246.99,54.94
3321,2017-07-20,109.73,247.1,55.02
3322,2017-07-21,109.92,246.88,55.01
3323,2017-07-24,109.82,246.82,55.04
3324,2017-07-25,109.43,247.42,55.11
3325,2017-07-26,109.64,247.43,55.02
3326,2017-07-27,109.48,247.2,55.25
3327,2017-07-28,109.7,246.91,55.15
3328,2017-07-31,109.65,246.77,55.28
3329,2017-08-01,109.72,247.32,55.42
3330,2017-08-02,109.64,247.44,55.46
3331,2017-08-03,109.86,246.96,55.4
3332,2017-08-04,109.68,247.41,55.38
3333,2017-08-07,109.67,247.87,55.42
3334,2017-08-08,109.57,247.26,55.48
3335,2017-08-09,109.67,247.25,55.26
3336,2017-08-10,109.78,243.76,55.22
3337,2017-08-11,109.87,244.12,55.03
3338,2017-08-14,109.82,246.54,55.18
3339,2017-08-16,109.86,246.94,55.18
3340,2017-08-17,110.02,243.09,55.21
3341,2017-08-18,109.95,242.71,54.9
3342,2017-08-21,110.03,242.9,54.92
3343,2017-08-22,109.93,245.44,55.0
3344,2017-08-23,110.18,244.56,55.08
3345,2017-08-24,110.04,243.99,55.1
3346,2017-08-25,110.12,244.56,55.16
3347,2017-08-28,110.16,244.57,55.26
3348,2017-08-29,110.32,244.85,55.25
3349,2017-08-30,110.3,246.01,55.17
3350,2017-08-31,110.45,247.49,55.36
3351,2017-09-01,109.97,247.84,55.51
3352,2017-09-05,110.42,246.06,55.51
3353,2017-09-06,110.3,246.9,55.47
3354,2017-09-07,110.57,246.87,55.65
3355,2017-09-08,110.44,246.58,55.72
3356,2017-09-11,110.14,249.21,55.82
3357,2017-09-12,109.98,250.05,55.88
3358,2017-09-13,109.87,250.17,55.9
3359,2017-09-14,109.93,250.09,55.79
3360,2017-09-15,109.91,249.19,55.88
3361,2017-09-18,109.86,249.72,55.9
3362,2017-09-19,109.8,249.97,55.95
3363,2017-09-20,109.71,250.06,55.97
3364,2017-09-21,109.69,249.39,55.75
3365,2017-09-22,109.77,249.44,55.79
3366,2017-09-25,110.03,248.93,55.73
3367,2017-09-26,109.99,249.08,55.64
3368,2017-09-27,109.67,250.05,55.51
3369,2017-09-28,109.68,250.35,55.62
3370,2017-09-29,109.59,251.23,55.65
3371,2017-10-02,109.43,252.32,55.71
3372,2017-10-03,109.52,252.86,55.8
3373,2017-10-04,109.49,253.16,55.87
3374,2017-10-05,109.44,254.66,55.88
3375,2017-10-06,109.28,254.37,55.78
3376,2017-10-09,109.43,253.95,55.85
3377,2017-10-10,109.44,254.62,56.04
3378,2017-10-11,109.46,255.02,56.03
3379,2017-10-12,109.59,254.64,56.02
3380,2017-10-13,109.86,254.95,56.2
3381,2017-10-16,109.75,255.29,56.24
3382,2017-10-17,109.71,255.47,56.06
3383,2017-10-18,109.54,255.72,56.15
3384,2017-10-19,109.62,255.79,56.13
3385,2017-10-20,109.3,257.11,56.15
3386,2017-10-23,109.42,256.11,56.23
3387,2017-10-24,109.19,256.56,56.08
3388,2017-10-25,109.12,255.29,56.0
3389,2017-10-26,109.0,255.62,55.87
3390,2017-10-27,109.24,257.71,55.88
3391,2017-10-30,109.54,256.75,56.14
3392,2017-10-31,109.47,257.15,56.12
3393,2017-11-02,109.35,257.59,56.25
3394,2017-11-03,109.45,258.45,56.19
3395,2017-11-06,109.55,258.85,56.43
3396,2017-11-07,109.58,258.67,56.5
3397,2017-11-08,109.51,259.11,56.43
3398,2017-11-09,109.43,258.17,56.32
3399,2017-11-10,108.99,258.09,56.28
3400,2017-11-13,108.99,258.33,56.02
3401,2017-11-14,109.1,257.73,55.99
3402,2017-11-15,109.31,256.44,55.77
3403,2017-11-16,109.19,258.62,55.98
3404,2017-11-17,109.31,257.86,56.04
3405,2017-11-20,109.25,258.3,56.06
3406,2017-11-21,109.36,259.99,56.24
3407,2017-11-22,109.55,259.76,56.39
3408,2017-11-24,109.53,260.36,56.65
3409,2017-11-27,109.53,260.23,56.65
3410,2017-11-28,109.53,262.87,56.58
3411,2017-11-29,109.26,262.71,56.83
3412,2017-11-30,109.08,265.01,56.76
3413,2017-12-01,109.16,264.46,56.7
3414,2017-12-04,109.15,264.14,56.77
3415,2017-12-05,109.26,263.19,56.6
3416,2017-12-06,109.37,263.24,56.45
3417,2017-12-07,109.23,264.07,56.43
3418,2017-12-08,109.19,265.51,56.61
3419,2017-12-11,109.15,266.31,56.76
3420,2017-12-12,109.1,266.78,56.76
3421,2017-12-13,109.41,266.75,56.78
3422,2017-12-14,109.44,265.66,56.78
3423,2017-12-15,109.47,266.51,56.64
3424,2017-12-18,109.33,268.2,57.04
3425,2017-12-19,109.01,267.17,56.93
3426,2017-12-20,108.76,267.03,56.85
3427,2017-12-21,108.82,267.58,56.87
3428,2017-12-22,108.87,267.51,57.01
3429,2017-12-27,109.3,267.32,57.07
3430,2017-12-28,109.22,267.87,57.11
3431,2017-12-29,109.33,266.86,57.16
3432,2018-01-02,109.17,268.77,57.24
3433,2018-01-03,109.18,270.47,57.45
3434,2018-01-04,109.11,271.61,57.89
3435,2018-01-05,109.04,273.42,58.03
3436,2018-01-08,109.01,273.92,58.05
3437,2018-01-09,108.71,274.54,58.05
3438,2018-01-10,108.71,274.12,58.08
3439,2018-01-11,108.76,276.12,58.25
3440,2018-01-12,108.74,277.92,58.52
3441,2018-01-16,108.77,276.97,58.9
3442,2018-01-17,108.65,279.61,58.56
3443,2018-01-18,108.41,279.14,58.76
3444,2018-01-19,108.18,280.41,58.86
3445,2018-01-22,108.14,282.69,58.93
3446,2018-01-23,108.4,283.29,59.27
3447,2018-01-24,108.29,283.18,59.6
3448,2018-01-25,108.57,283.3,59.5
3449,2018-01-26,108.37,286.58,59.56
3450,2018-01-29,108.18,284.68,59.52
3451,2018-01-30,108.01,281.76,59.16
3452,2018-01-31,108.1,281.9,59.18
3453,2018-02-01,107.52,281.58,59.07
3454,2018-02-02,107.2,275.45,58.51
3455,2018-02-05,107.63,263.93,57.8
3456,2018-02-06,107.32,269.13,56.99
3457,2018-02-07,107.08,267.67,57.41
3458,2018-02-08,106.9,257.63,57.08
3459,2018-02-09,106.76,261.5,56.33
3460,2018-02-12,106.79,265.34,56.58
3461,2018-02-13,106.82,266.0,56.69
3462,2018-02-14,106.46,269.59,56.74
3463,2018-02-15,106.59,273.03,57.59
3464,2018-02-16,106.8,273.11,57.72
3465,2018-02-20,106.69,271.4,57.45
3466,2018-02-21,106.35,270.05,57.5
3467,2018-02-22,106.36,270.4,57.33
3468,2018-02-23,106.63,274.71,57.5
3469,2018-02-26,106.71,277.9,57.93
3470,2018-02-27,106.48,274.43,58.0
3471,2018-02-28,106.77,271.65,57.62
3472,2018-03-01,106.63,267.7,57.06
3473,2018-03-02,106.46,269.08,56.75
3474,2018-03-05,106.4,272.19,56.83
3475,2018-03-06,106.42,272.88,57.36
3476,2018-03-07,106.4,272.78,57.19
3477,2018-03-08,106.57,274.1,57.4
3478,2018-03-09,106.37,278.87,57.54
3479,2018-03-12,106.43,278.52,57.97
3480,2018-03-13,106.57,276.72,57.95
3481,2018-03-14,106.75,275.3,57.76
3482,2018-03-15,106.76,275.0,57.7
3483,2018-03-16,106.7,274.2,57.58
3484,2018-03-19,106.59,270.49,57.26
3485,2018-03-20,106.42,270.95,57.06
3486,2018-03-21,106.41,270.43,57.11
3487,2018-03-22,106.61,263.67,56.87
3488,2018-03-23,106.61,258.05,56.59
3489,2018-03-26,106.57,265.11,56.58
3490,2018-03-27,106.88,260.6,56.9
3491,2018-03-28,106.94,259.83,56.42
3492,2018-03-29,107.25,263.15,56.33
3493,2018-04-03,106.78,260.77,56.1
3494,2018-04-04,106.82,263.56,56.05
3495,2018-04-05,106.67,265.64,56.62
3496,2018-04-06,106.91,259.72,56.59
3497,2018-04-09,107.0,261.0,56.51
3498,2018-04-10,106.92,265.15,56.74
3499,2018-04-11,107.01,263.76,56.87
3500,2018-04-12,106.77,265.93,56.86
3501,2018-04-13,106.8,265.15,56.95
3502,2018-04-16,106.82,267.33,56.9
3503,2018-04-17,106.85,270.19,57.12
3504,2018-04-18,106.55,270.39,57.4
3505,2018-04-19,106.29,268.89,57.32
3506,2018-04-20,106.0,266.61,56.99
3507,2018-04-23,105.95,266.57,56.7
3508,2018-04-24,105.81,262.98,56.75
3509,2018-04-25,105.67,263.63,56.14
3510,2018-04-26,105.85,266.31,56.5
3511,2018-04-27,105.98,266.56,56.49
3512,2018-04-30,106.0,264.51,56.54
3513,2018-05-02,105.67,263.2,56.26
3514,2018-05-03,105.79,262.62,56.19
3515,2018-05-04,105.86,266.02,56.13
3516,2018-05-07,105.81,266.92,56.54
3517,2018-05-08,105.69,266.92,56.29
3518,2018-05-09,105.57,269.5,56.37
3519,2018-05-11,105.86,272.85,57.06
3520,2018-05-14,105.76,272.98,57.13
3521,2018-05-15,105.29,271.1,56.57
3522,2018-05-16,105.17,272.24,56.66
3523,2018-05-17,105.03,272.01,56.65
3524,2018-05-18,105.3,271.33,56.56
3525,2018-05-22,105.31,272.61,56.84
3526,2018-05-23,105.6,273.36,56.51
3527,2018-05-24,105.89,272.8,56.54
3528,2018-05-25,106.12,272.15,56.48
3529,2018-05-29,106.82,269.02,56.24
3530,2018-05-30,106.55,272.61,56.15
3531,2018-05-31,106.46,270.94,56.29
3532,2018-06-01,106.08,273.6,56.34
3533,2018-06-04,105.83,274.9,56.67
3534,2018-06-05,105.91,275.1,56.62
3535,2018-06-06,105.67,277.4,56.64
3536,2018-06-07,105.9,277.37,56.85
3537,2018-06-08,105.75,278.19,56.7
3538,2018-06-11,105.64,278.56,56.85
3539,2018-06-12,105.67,278.92,56.89
3540,2018-06-13,105.57,278.03,56.89
3541,2018-06-14,105.84,278.73,56.86
3542,2018-06-15,105.88,277.13,56.66
3543,2018-06-18,105.9,276.56,56.48
3544,2018-06-19,106.01,275.5,56.14
3545,2018-06-20,105.81,275.97,56.44
3546,2018-06-21,105.84,274.24,56.31
3547,2018-06-22,105.94,274.74,56.42
3548,2018-06-25,105.88,271.0,56.06
3549,2018-06-26,106.05,271.6,55.91
3550,2018-06-27,106.24,269.35,56.02
3551,2018-06-28,106.23,270.89,55.56
3552,2018-06-29,106.32,271.28,55.94
3553,2018-07-02,105.99,271.86,55.49
3554,2018-07-03,106.21,270.9,55.8
3555,2018-07-05,106.31,273.11,55.82
3556,2018-07-06,106.42,275.42,56.12
3557,2018-07-09,106.32,277.9,56.48
3558,2018-07-10,106.24,278.9,56.55
3559,2018-07-11,106.28,276.86,56.3
3560,2018-07-12,106.41,279.37,56.27
3561,2018-07-13,106.51,279.59,56.4
3562,2018-07-16,106.39,279.34,56.52
3563,2018-07-17,106.35,280.47,56.51
3564,2018-07-18,106.32,281.06,56.57
3565,2018-07-19,106.48,280.0,56.5
3566,2018-07-20,106.27,279.68,56.73
3567,2018-07-23,105.9,280.2,56.68
3568,2018-07-24,106.05,281.61,56.94
3569,2018-07-25,106.06,284.01,56.97
3570,2018-07-26,106.0,283.34,56.99
3571,2018-07-27,106.08,281.42,57.11
3572,2018-07-30,105.97,279.95,56.95
3573,2018-07-31,106.06,281.33,56.83
3574,2018-08-01,105.7,280.86,56.83
3575,2018-08-02,105.74,282.39,56.55
3576,2018-08-03,105.97,283.6,56.78
3577,2018-08-06,106.04,284.64,56.83
3578,2018-08-07,105.85,285.58,57.12
3579,2018-08-08,105.85,285.46,56.98
3580,2018-08-09,106.0,285.07,57.07
3581,2018-08-10,106.23,283.16,56.65
3582,2018-08-13,106.29,282.1,56.43
3583,2018-08-14,106.19,283.9,56.41
3584,2018-08-16,106.4,284.06,56.21
3585,2018-08-17,106.46,285.06,56.24
3586,2018-08-20,106.67,285.67,56.43
3587,2018-08-21,106.58,286.34,56.61
3588,2018-08-22,106.67,286.17,56.73
3589,2018-08-23,106.61,285.79,56.63
3590,2018-08-24,106.73,287.51,56.59
3591,2018-08-27,106.59,289.78,56.96
3592,2018-08-28,106.39,289.92,57.16
3593,2018-08-29,106.37,291.48,57.06
3594,2018-08-30,106.42,290.3,57.02
3595,2018-08-31,106.41,290.31,56.86
3596,2018-09-04,106.06,289.81,56.52
3597,2018-09-05,106.01,289.03,56.36
3598,2018-09-06,106.19,288.16,56.38
3599,2018-09-07,105.81,287.6,56.09
3600,2018-09-10,105.91,288.1,56.11
3601,2018-09-11,105.73,289.05,55.94
3602,2018-09-12,105.8,289.12,56.01
3603,2018-09-13,105.87,290.83,56.29
3604,2018-09-14,105.67,290.88,56.38
3605,2018-09-17,105.67,289.34,56.3
3606,2018-09-18,105.44,290.91,56.41
3607,2018-09-19,105.24,291.22,56.52
3608,2018-09-20,105.38,293.58,56.79
3609,2018-09-21,105.46,291.99,56.9
3610,2018-09-24,105.36,291.02,56.71
3611,2018-09-25,105.31,290.75,56.73
3612,2018-09-26,105.56,289.88,56.74
3613,2018-09-27,105.63,290.69,56.72
3614,2018-09-28,105.52,290.72,56.58
3615,2018-10-01,105.24,291.73,56.69
3616,2018-10-02,105.36,291.56,56.47
3617,2018-10-03,104.86,291.72,56.52
3618,2018-10-04,104.56,289.44,56.26
3619,2018-10-05,104.33,287.82,55.99
3620,2018-10-08,104.29,287.82,55.78
3621,2018-10-09,104.44,287.4,55.65
3622,2018-10-10,104.41,278.3,55.5
3623,2018-10-11,104.72,272.17,54.81
3624,2018-10-12,104.75,275.95,54.69
3625,2018-10-15,104.68,274.4,54.63
3626,2018-10-16,104.74,280.4,54.89
3627,2018-10-17,104.53,280.45,55.01
3628,2018-10-18,104.46,276.4,54.87
3629,2018-10-19,104.37,276.25,54.83
3630,2018-10-22,104.35,275.01,54.55
3631,2018-10-23,104.48,273.61,53.94
3632,2018-10-24,104.75,265.32,53.98
3633,2018-10-25,104.66,270.08,53.44
3634,2018-10-26,104.9,265.33,53.21
3635,2018-10-29,104.79,263.86,53.52
3636,2018-10-30,104.64,267.77,53.18
3637,2018-10-31,104.59,270.63,53.88
3638,2018-11-02,104.03,271.89,54.25
3639,2018-11-05,104.1,273.39,54.08
3640,2018-11-06,104.11,275.12,54.24
3641,2018-11-07,104.2,281.01,54.58
3642,2018-11-08,104.01,280.5,54.8
3643,2018-11-09,104.14,277.76,54.45
3644,2018-11-12,104.31,272.57,54.14
3645,2018-11-13,104.35,272.06,53.97
3646,2018-11-14,104.36,270.2,54.07
3647,2018-11-15,104.49,273.02,53.78
3648,2018-11-16,104.66,273.73,54.15
3649,2018-11-19,104.65,269.1,54.2
3650,2018-11-20,104.61,264.12,53.52
3651,2018-11-21,104.68,265.02,53.6
3652,2018-11-23,104.65,263.25,53.46
3653,2018-11-26,104.63,267.5,53.73
3654,2018-11-27,104.66,268.4,53.65
3655,2018-11-28,104.86,274.58,53.81
3656,2018-11-29,104.91,273.98,54.38
3657,2018-11-30,104.88,275.65,54.35
3658,2018-12-03,104.8,279.3,54.74
3659,2018-12-04,105.08,270.25,54.69
3660,2018-12-06,105.34,269.84,53.56
3661,2018-12-07,105.48,263.57,53.94
3662,2018-12-10,105.55,264.07,53.16
3663,2018-12-11,105.58,264.13,53.38
3664,2018-12-12,105.5,265.46,53.59
3665,2018-12-13,105.53,265.37,53.5
3666,2018-12-14,105.56,260.47,53.16
3667,2018-12-17,105.74,255.36,52.86
3668,2018-12-18,105.84,255.08,52.71
3669,2018-12-19,105.94,251.26,52.71
3670,2018-12-20,105.84,247.17,52.14
3671,2018-12-21,105.79,240.7,51.81
3672,2018-12-27,105.83,248.07,51.42
3673,2018-12-28,106.22,247.75,52.07
3674,2018-12-31,106.49,249.92,52.09
3675,2019-01-02,106.57,250.18,51.92
3676,2019-01-03,107.01,244.21,52.17
3677,2019-01-04,106.69,252.39,52.26
3678,2019-01-07,106.51,254.38,52.79
3679,2019-01-08,106.43,256.77,53.0
3680,2019-01-09,106.52,257.97,53.3
3681,2019-01-10,106.4,258.88,53.18
3682,2019-01-11,106.55,258.98,53.24
3683,2019-01-14,106.4,257.4,53.2
3684,2019-01-15,106.42,260.35,53.41
3685,2019-01-16,106.51,260.98,53.51
3686,2019-01-17,106.43,262.96,53.44
3687,2019-01-18,106.35,266.46,53.77
3688,2019-01-22,106.44,262.86,53.68
3689,2019-01-23,106.55,263.41,53.68
3690,2019-01-24,106.73,263.55,53.59
3691,2019-01-25,106.68,265.78,53.92
3692,2019-01-28,106.62,263.76,53.68
3693,2019-01-29,106.9,263.41,53.94
3694,2019-01-30,107.14,267.58,54.02
3695,2019-01-31,107.46,269.93,54.63
3696,2019-02-01,106.97,270.06,54.76
3697,2019-02-04,106.88,271.96,54.75
3698,2019-02-05,107.11,273.1,55.02
3699,2019-02-06,107.05,272.74,55.02
3700,2019-02-07,107.1,270.14,54.82
3701,2019-02-08,107.34,270.47,54.52
3702,2019-02-11,107.23,270.62,54.59
3703,2019-02-12,107.25,274.1,54.83
3704,2019-02-13,107.06,274.99,55.01
3705,2019-02-14,107.22,274.38,54.89
3706,2019-02-15,107.3,277.37,55.11
3707,2019-02-19,107.36,277.85,55.35
3708,2019-02-20,107.37,278.41,55.51
3709,2019-02-21,107.13,277.42,55.41
3710,2019-02-22,107.4,279.14,55.48
3711,2019-02-25,107.37,279.52,55.7
3712,2019-02-26,107.49,279.32,55.61
3713,2019-02-27,107.26,279.2,55.57
3714,2019-02-28,107.07,278.68,55.48
3715,2019-03-01,106.63,280.42,55.6
3716,2019-03-04,106.76,279.4,55.59
3717,2019-03-05,106.83,279.02,55.4
3718,2019-03-06,106.99,277.33,55.42
3719,2019-03-07,107.29,275.01,55.14
3720,2019-03-08,107.43,274.46,54.89
3721,2019-03-11,107.44,278.44,55.29
3722,2019-03-12,107.64,279.49,55.57
3723,2019-03-13,107.59,281.34,55.65
3724,2019-03-14,107.43,281.16,55.66
3725,2019-03-15,107.7,281.31,55.79
3726,2019-03-18,107.68,282.33,56.0
3727,2019-03-19,107.62,282.4,56.09
3728,2019-03-20,108.06,281.55,55.93
3729,2019-03-21,108.08,284.73,56.11
3730,2019-03-22,108.62,279.25,56.04
3731,2019-03-25,108.82,279.04,55.78
3732,2019-03-26,108.84,281.12,56.06
3733,2019-03-27,109.07,279.65,55.88
3734,2019-03-28,109.08,280.71,55.77
3735,2019-03-29,109.07,282.48,55.79
3736,2019-04-01,108.31,285.83,56.14
3737,2019-04-02,108.43,285.97,56.2
3738,2019-04-03,108.23,286.42,56.34
3739,2019-04-04,108.31,287.18,56.3
3740,2019-04-05,108.39,288.57,56.36
3741,2019-04-08,108.34,288.79,56.39
3742,2019-04-09,108.4,287.31,56.38
3743,2019-04-10,108.61,288.29,56.41
3744,2019-04-11,108.48,288.21,56.4
3745,2019-04-12,108.27,290.16,56.4
3746,2019-04-15,108.25,289.97,56.33
3747,2019-04-16,108.06,290.16,56.41
3748,2019-04-17,108.05,289.45,56.39
3749,2019-04-18,108.19,290.02,56.32
3750,2019-04-23,108.25,292.88,56.47
3751,2019-04-24,108.5,292.23,56.54
3752,2019-04-25,108.49,292.05,56.46
3753,2019-04-26,108.71,293.41,56.57
3754,2019-04-29,108.52,293.87,56.69
3755,2019-04-30,108.59,294.02,56.75
3756,2019-05-02,108.16,291.18,56.62
3757,2019-05-03,108.34,294.03,56.72
3758,2019-05-06,108.48,292.82,56.56
3759,2019-05-07,108.61,287.93,56.4
3760,2019-05-08,108.59,287.53,56.26
3761,2019-05-10,108.67,288.1,55.99
3762,2019-05-13,108.85,280.86,55.73
3763,2019-05-14,108.94,283.4,55.61
3764,2019-05-15,109.13,285.06,55.65
3765,2019-05-16,109.0,287.7,56.03
3766,2019-05-17,109.03,285.84,55.87
3767,2019-05-20,108.88,283.95,55.79
3768,2019-05-21,108.87,286.51,55.82
3769,2019-05-22,109.05,285.63,55.82
3770,2019-05-23,109.37,282.14,55.49
3771,2019-05-24,109.41,282.78,55.72
3772,2019-05-28,109.57,280.15,55.78
3773,2019-05-29,109.6,278.27,55.31
3774,2019-05-31,110.4,275.27,55.16
3775,2019-06-03,110.4,274.57,55.29
3776,2019-06-04,110.3,280.53,55.53
3777,2019-06-05,110.24,282.96,55.96
3778,2019-06-06,110.22,284.8,55.94
3779,2019-06-07,110.53,287.65,56.35
3780,2019-06-11,110.22,288.9,56.66
3781,2019-06-12,110.36,288.39,56.51
3782,2019-06-13,110.6,289.58,56.54
3783,2019-06-14,110.57,289.26,56.48
3784,2019-06-17,110.54,289.37,56.45
3785,2019-06-18,110.84,292.4,56.79
3786,2019-06-19,111.22,293.06,56.89
3787,2019-06-20,111.41,295.86,57.49
3788,2019-06-21,111.12,294.0,57.34
3789,2019-06-24,111.32,293.64,57.39
3790,2019-06-25,111.34,290.76,57.39
3791,2019-06-26,111.09,290.47,57.12
3792,2019-06-27,111.4,291.5,57.21
3793,2019-06-28,111.35,293.0,57.32
3794,2019-07-01,111.18,295.66,57.7
3795,2019-07-02,111.38,296.43,57.61
3796,2019-07-03,111.56,298.8,57.89
3797,2019-07-05,111.09,298.46,57.68
3798,2019-07-08,111.03,296.82,57.57
3799,2019-07-09,111.0,297.19,57.35
3800,2019-07-10,111.08,298.61,57.71
3801,2019-07-11,110.67,299.31,57.83
3802,2019-07-12,110.79,300.65,57.76
3803,2019-07-15,110.95,300.75,57.9
3804,2019-07-16,110.83,299.71,57.8
3805,2019-07-17,111.12,297.74,57.71
3806,2019-07-18,111.3,298.83,57.52
3807,2019-07-19,111.17,297.17,57.78
3808,2019-07-22,111.31,297.9,57.65
3809,2019-07-23,111.2,300.03,57.69
3810,2019-07-24,111.36,301.44,57.77
3811,2019-07-25,111.19,300.0,57.66
3812,2019-07-26,111.21,302.01,57.73
3813,2019-07-29,111.26,301.46,57.76
3814,2019-07-30,111.25,300.72,57.51
3815,2019-07-31,111.3,297.43,57.53
3816,2019-08-01,111.91,294.84,57.29
3817,2019-08-02,111.95,292.62,56.95
3818,2019-08-05,112.44,283.82,56.45
3819,2019-08-06,112.74,287.8,56.31
3820,2019-08-07,112.68,287.97,56.34
3821,2019-08-08,112.79,293.62,56.77
3822,2019-08-09,112.64,291.62,56.94
3823,2019-08-12,113.05,288.07,56.66
3824,2019-08-13,112.89,292.55,56.77
3825,2019-08-14,113.24,283.9,56.44
3826,2019-08-16,113.67,288.85,56.42
3827,2019-08-19,113.37,292.33,56.8
3828,2019-08-20,113.68,290.09,56.73
3829,2019-08-21,113.62,292.45,56.94
3830,2019-08-22,113.32,292.36,56.98
3831,2019-08-23,113.78,284.85,56.76
3832,2019-08-26,113.73,288.0,56.49
3833,2019-08-27,114.09,286.87,56.78
3834,2019-08-28,114.1,288.89,56.63
3835,2019-08-29,114.03,292.58,57.03
3836,2019-08-30,114.13,292.45,57.23
3837,2019-09-03,113.84,290.74,57.06
3838,2019-09-04,114.04,294.04,57.33
3839,2019-09-05,113.55,297.82,57.65
3840,2019-09-06,113.67,298.05,57.71
3841,2019-09-09,113.19,298.2,57.66
3842,2019-09-10,112.58,298.13,57.47
3843,2019-09-11,112.6,300.25,57.64
3844,2019-09-12,112.42,301.29,57.96
3845,2019-09-13,111.75,301.09,58.02
3846,2019-09-16,112.05,300.16,57.83
3847,2019-09-17,112.22,300.92,57.74
3848,2019-09-18,112.35,301.1,57.82
3849,2019-09-19,112.51,301.08,57.98
